year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
2005,House of Wax,2005_house_of_wax.jpg,111092,32060000.000000004,"Horror, Thriller",R,113,5.3,41,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.
2005,A History of Violence,2005_a_history_of_violence.jpg,215796,31490000,"Drama, Thriller",R,96,7.4,NA,"A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core in this action thriller."
2005,Get Rich or Die Tryin',2005_get_rich_or_die_tryin.jpg,42536,30980000,"Biography, Crime, Drama",R,117,5.3,45,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music."
2005,Zathura: A Space Adventure,2005_zathura_a_space_adventure.jpg,87650,29260000,"Action, Adventure, Comedy",PG,101,6.2,NA,Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.
2005,Rent,2005_rent.jpg,47466,29080000,"Drama, Musical, Romance",PG-13,135,6.9,53,"This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America."
2005,Capote,2005_capote.jpg,120411,28750000,"Biography, Crime, Drama",R,114,7.3,NA,"In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row."
2005,Doom,2005_doom.jpg,102641,28210000,"Action, Adventure, Fantasy",R,105,5.2,NA,Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.
2005,xXx: State of the Union,2005_xxx_state_of_the_union.jpg,65372,26870000,"Action, Adventure, Crime",PG-13,101,4.4,NA,"Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States."
2005,Elizabethtown,2005_elizabethtown.jpg,65556,26840000,"Comedy, Drama, Romance",PG-13,123,6.4,45,"During a hometown memorial for his Kentucky-born father, a young man begins an unexpected romance with a too-good-to-be-true stewardess."
2005,Æon Flux,2005_on_flux.jpg,121099,25860000,"Action, Adventure, Crime",PG-13,93,5.4,NA,"Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found."
2005,Serenity,2005_serenity.jpg,275825,25510000,"Action, Adventure, Sci-Fi",PG-13,119,7.8,NA,The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.
2006,Little Man,2006_little_man.jpg,48115,58650000,"Comedy, Crime",PG-13,98,4.4,NA,A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.
2006,Curious George,2006_curious_george.jpg,14856,58640000,"Animation, Adventure, Comedy",G,87,6.5,NA,"The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him."
2006,Invincible,2006_invincible.jpg,62894,57790000,"Biography, Drama, Sport",PG,105,7.1,NA,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976."
2006,The Benchwarmers,2006_the_benchwarmers.jpg,46720,57650000,"Comedy, Sport",PG-13,85,5.5,NA,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children's Little League squads.
2006,Blood Diamond,2006_blood_diamond.jpg,476744,57370000,"Adventure, Drama, Thriller",R,143,8,NA,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
2006,The Queen,2006_the_queen.jpg,100308,56440000,"Biography, Drama, History",PG-13,103,7.3,NA,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted."
2006,The Guardian,2006_the_guardian.jpg,84889,55010000,"Action, Adventure, Drama",PG-13,139,6.9,53,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice."
2006,The Prestige,2006_the_prestige.jpg,1113188,53090000,"Drama, Mystery, Sci-Fi",PG-13,130,8.5,NA,"After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other."
2006,The Lake House,2006_the_lake_house.jpg,133920,52330000,"Drama, Fantasy, Romance",PG,99,6.8,52,"A lonely doctor, who once occupied an unusual lakeside house, begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late."
2006,Apocalypto,2006_apocalypto.jpg,277667,50870000,"Action, Adventure, Drama",R,139,7.8,NA,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression."
2006,Firewall,2006_firewall.jpg,54644,48750000,"Action, Crime, Thriller",PG-13,105,5.8,45,"A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom."
2006,When a Stranger Calls,2006_when_a_stranger_calls.jpg,41336,47860000,"Horror, Thriller",PG-13,87,5.1,NA,"During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller."
2006,Silent Hill,2006_silent_hill.jpg,207602,46980000,Horror,R,125,6.5,NA,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill."
2006,We Are Marshall,2006_we_are_marshall.jpg,55164,43550000,"Drama, Sport",PG,131,7.1,53,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive."
2006,Lady in the Water,2006_lady_in_the_water.jpg,92578,42290000,"Drama, Fantasy, Mystery",PG-13,110,5.5,NA,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
2006,The Hills Have Eyes,2006_the_hills_have_eyes.jpg,152948,41780000,"Horror, Thriller",R,107,6.4,52,A family falls victim to a group of mutated cannibals in a desert far away from civilization.
2006,Stranger Than Fiction,2006_stranger_than_fiction.jpg,211771,40140000,"Comedy, Drama, Fantasy",PG-13,113,7.6,NA,"I.R.S. auditor Harold Crick suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death."
2006,The Illusionist,2006_the_illusionist.jpg,343979,39870000,"Drama, Fantasy, History",PG-13,110,7.6,NA,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing."
2006,The Texas Chainsaw Massacre: The Beginning,2006_the_texas_chainsaw_massacre_the_beginning.jpg,65763,39520000,"Horror, Thriller",R,91,5.8,NA,"Before being sent to serve in Vietnam, two brothers and their girlfriends take one last road trip, but when they get into an accident, a terrifying experience will take them to a secluded house of horrors, with a chainsaw-wielding killer."
2006,The Grudge 2,2006_the_grudge_.jpg,45696,39140000,"Horror, Thriller",PG-13,102,5,NA,Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.
2006,Gridiron Gang,2006_gridiron_gang.jpg,45246,38430000,"Biography, Crime, Drama",PG-13,125,6.9,52,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together."
2006,Last Holiday,2006_last_holiday.jpg,27075,38360000,"Comedy, Romance",PG-13,112,6.4,52,"Upon learning of a terminal illness, a shy woman decides to sell off all her possessions and live it up at a posh European hotel."
2006,The Nativity Story,2006_the_nativity_story.jpg,9606,37630000,"Drama, Family, History",PG,101,6.8,52,A drama that focuses on the period in Mary and Joseph's life where they journeyed to Bethlehem for the birth of Jesus.
2006,Man of the Year,2006_man_of_the_year.jpg,31031,37440000,"Comedy, Drama, Romance",PG-13,115,6.2,NA,"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected."
2006,The Wild,2006_the_wild.jpg,22993,37380000,"Animation, Adventure, Comedy",G,94,5.3,47,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back."
2006,16 Blocks,2006__blocks.jpg,123729,36880000,"Action, Crime, Drama",PG-13,102,6.6,NA,"An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece."
2006,Accepted,2006_accepted.jpg,118857,36320000,Comedy,PG-13,93,6.4,47,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown."
2006,Smokin' Aces,2006_smokin_aces.jpg,133881,35660000,"Action, Crime, Drama",R,108,6.7,45,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing."
2006,Children of Men,2006_children_of_men.jpg,441885,35550000,"Drama, Thriller",R,109,7.9,NA,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea."
2006,Deck the Halls,2006_deck_the_halls.jpg,21722,35090000,"Comedy, Family",PG,93,5,NA,Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.
2006,Take the Lead,2006_take_the_lead.jpg,24182,34740000,"Drama, Music",PG-13,118,6.6,55,The real story of a dance teacher who believed in the talent of a group of problem kids.
2006,Babel,2006_babel.jpg,279529,34300000,Drama,R,143,7.4,NA,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families."
2006,Snakes on a Plane,2006_snakes_on_a_plane.jpg,128433,34020000,"Action, Crime, Thriller",R,105,5.4,58,"An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss."
2006,Flags of Our Fathers,2006_flags_of_our_fathers.jpg,113704,33600000,"Action, Adventure, Drama",R,135,7.1,NA,"The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II."
2006,United 93,2006_united_.jpg,95022,31570000,"Drama, History, Thriller",R,111,7.5,NA,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot."
2006,Employee of the Month,2006_employee_of_the_month.jpg,43055,28440000,"Comedy, Romance",PG-13,103,5.5,NA,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee."
2006,Garfield: A Tail of Two Kitties,2006_garfield_a_tail_of_two_kitties.jpg,36695,28430000,"Animation, Adventure, Comedy",PG,82,5,NA,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate."
2006,The Ant Bully,2006_the_ant_bully.jpg,35553,28140000,"Animation, Adventure, Comedy",PG,88,5.8,59,"After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins."
2006,Crank,2006_crank.jpg,226981,27830000,"Action, Crime, Thriller",R,88,6.9,57,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.
2006,Stick It,2006_stick_it.jpg,25685,26870000,"Comedy, Drama, Sport",PG-13,103,6.4,53,"After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives way to something that just might be called team spirit."
